Date,Bitcoin_Close,Bitcoin_Volume,Litecoin_Close,Litecoin_Volume,Dogecoin_Close,Dogecoin_Volume,SP500_Close,SP500_Volume,Gold_Close,Gold_Volume,Ether_Close,Ethereum_Volume,MSCI_Close,MSCI_Volume,Japan_Gold(trend),Japan_S&P500(trend),DE_Ethereum(trend),DE_S&P500(trend),IN_Bitcoin(trend),IN_Ethereum(trend),IN_S&P500(trend),US_Ethereum(trend),US_S&P500(trend),United States_CPI,Germany_CPI,China_CPI,Japan_CPI,Japan_Election,US_Election,Germany_Election,India_Election,China_Election,Ukraine_Russia_War,Israil_Palestin_War,BTC-Returns
2020-03-06,9122.5458984375,40826885651,63.02560043334961,4766934524,0.002495999913662672,100268192.0,2972.3701171875,6555240000.0,1670.800048828125,175.0,243.52529907226562,19374772256.0,285.8399963378906,1049700.0,90.0,8.0,1.0,2.0,1.0,0.0,0.0,1.0,10.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,0.0048110043680758
2020-03-07,8909.9541015625,36216930370,60.54631042480469,4258036532,0.0024049999192357063,88138038.0,2859.465087890625,7498265000.0,1672.6500244140625,168.0,237.85308837890625,19431652027.0,271.8450012207031,1141150.0,81.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,-0.023579830530350065
2020-03-08,8108.1162109375,39973102121,51.728599548339844,4523736331,0.0021869998890906572,101738284.0,2803.0125732421875,7969777500.0,1673.5750122070312,164.5,200.68905639648438,21381823651.0,264.8475036621094,1186875.0,81.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,-0.09430352876922754
2020-03-09,7923.64453125,46936995808,50.168148040771484,5097423294,0.0022140000946819782,137033008.0,2746.56005859375,8441290000.0,1674.5,161.0,201.986328125,23645428606.0,257.8500061035156,1232600.0,91.0,11.0,1.0,3.0,1.0,0.0,0.0,1.0,26.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,-0.023014293291844012
2020-03-10,7909.7294921875,42213940994,50.25638961791992,3945792927,0.0022070000413805246,115431584.0,2882.22998046875,7642040000.0,1659.0999755859375,48.0,200.76724243164062,18344930072.0,274.510009765625,1593500.0,85.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,16.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,-0.001757685080184146
2020-03-11,7911.43017578125,38682762605,48.463783264160156,3807551814,0.0021840000990778208,107425626.0,2741.3798828125,7431200000.0,1641.4000244140625,47.0,194.8685302734375,16984790291.0,262.5799865722656,1233500.0,84.0,11.0,1.0,3.0,1.0,0.0,0.0,1.0,15.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,0.00021498848832735007
2020-03-12,4970.7880859375,53980357243,30.930883407592773,5417383296,0.0015369999455288053,167892774.0,2480.639892578125,8850810000.0,1589.300048828125,256.0,112.34712219238281,22134741655.0,256.69000244140625,1793400.0,87.0,21.0,2.0,4.0,2.0,0.0,1.0,2.0,29.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,-0.4647301753397741
2020-03-13,5563.70703125,74156772075,37.43795394897461,7552238198,0.0017379999626427889,218676976.0,2711.02001953125,8299070000.0,1515.699951171875,89.0,133.20181274414062,27864623061.0,283.3999938964844,1536000.0,93.0,12.0,2.0,3.0,2.0,0.0,0.0,2.0,25.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,0.11268622219754576
2020-03-14,5200.3662109375,36154506008,34.39658737182617,3270465986,0.0016659999964758754,113389101.0,2548.574951171875,8052260000.0,1500.7999877929688,141.0,123.30602264404297,12740784545.0,264.8999938964844,1598850.0,85.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,6.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,-0.06753557004657296
2020-03-15,5392.31494140625,33997889639,36.43709182739258,3434485463,0.0016850000247359276,119811060.0,2467.3524169921875,7928855000.0,1493.3500061035156,167.0,125.21430206298828,12719251813.0,255.64999389648438,1630275.0,69.0,7.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,0.03624573263084585
2020-03-16,5014.47998046875,45368026430,32.876216888427734,4079630236,0.0015869999770075083,134329668.0,2386.1298828125,7805450000.0,1485.9000244140625,193.0,110.60587310791016,15984904590.0,246.39999389648438,1661700.0,87.0,16.0,2.0,4.0,2.0,0.0,0.0,1.0,27.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,-0.07264505770911889
2020-03-17,5225.62939453125,38622642935,33.56386947631836,3289527849,0.0015869999770075083,102697604.0,2529.18994140625,8370250000.0,1524.9000244140625,122.0,113.9427490234375,12087490572.0,257.6000061035156,1291000.0,81.0,12.0,1.0,3.0,2.0,0.0,0.0,1.0,21.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,0.041245525670191796
2020-03-18,5238.4384765625,37878801016,33.68417739868164,3170415992,0.0015660000499337912,102196814.0,2398.10009765625,8799300000.0,1477.300048828125,333.0,114.84226989746094,11617854009.0,224.64999389648438,1384800.0,81.0,14.0,1.0,3.0,1.0,0.0,0.0,1.0,25.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,0.002448204386068298
2020-03-19,6191.19287109375,51000731797,39.07376480102539,4157185543,0.0017729999963194132,251888350.0,2409.389892578125,7956100000.0,1478.5999755859375,262.0,136.59385681152344,16396753275.0,237.35000610351562,1195800.0,80.0,18.0,1.0,2.0,1.0,0.0,0.0,1.0,19.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,0.16710432424961397
2020-03-20,6198.7783203125,54442976103,38.131954193115234,4537692970,0.0017729999963194132,188170528.0,2304.919921875,9053950000.0,1484.0,14.0,132.73716735839844,18960388062.0,243.07000732421875,1663900.0,77.0,9.0,1.0,2.0,1.0,0.0,0.0,1.0,16.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,0.0012244500086868726
2020-03-21,6185.06640625,42494390880,38.34232711791992,3438721430,0.0017849999712780118,166141811.0,2271.159912109375,8232665000.0,1525.5,32.5,132.81871032714844,13684083308.0,237.31000518798828,1538000.0,94.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,-0.0022144850761289803
2020-03-22,5830.2548828125,40099664740,35.628055572509766,3148219029,0.0017310000257566571,161287088.0,2254.2799072265625,7822022500.0,1546.25,41.75,123.32115173339844,12497707224.0,234.43000411987305,1475050.0,62.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,-0.05907702386253
2020-03-23,6416.31494140625,46491916000,38.76576614379883,3598154774,0.0018050000071525574,166551897.0,2237.39990234375,7411380000.0,1567.0,51.0,134.91160583496094,14149877968.0,231.5500030517578,1412100.0,83.0,18.0,1.0,3.0,1.0,0.0,0.0,1.0,16.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,0.09578323765146379
2020-03-24,6734.8037109375,48221910672,40.49064636230469,3331925793,0.001851000008173287,177134005.0,2447.330078125,7563150000.0,1660.199951171875,442.0,138.76144409179688,14609068673.0,273.30999755859375,991800.0,78.0,12.0,1.0,3.0,1.0,0.0,0.0,1.0,17.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,0.04844470857364058
2020-03-25,6681.06298828125,44590107888,39.151222229003906,3133347522,0.0018339999951422215,163367839.0,2475.56005859375,8300010000.0,1632.300048828125,476.0,136.19589233398438,13433092920.0,263.7699890136719,1139000.0,95.0,12.0,1.0,2.0,1.0,0.0,0.0,1.0,18.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,-0.008011559939721025
2020-03-26,6716.4404296875,35319797642,40.16059875488281,2827963692,0.0018420000560581684,162455890.0,2630.070068359375,7766990000.0,1650.0999755859375,3.0,138.36155700683594,11367261176.0,291.8599853515625,1049400.0,79.0,10.0,2.0,6.0,2.0,0.0,0.0,1.0,16.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,0.005281211361417348
2020-03-27,6469.79833984375,34585598367,38.91847610473633,2962853270,0.0018070000223815441,166326062.0,2541.469970703125,6201670000.0,1623.9000244140625,100638.0,133.9379425048828,11396286629.0,275.739990234375,978000.0,45.0,8.0,1.0,5.0,2.0,0.0,1.0,1.0,15.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,-0.03741337669931255
2020-03-28,6242.19384765625,34885225901,38.873756408691406,3119837445,0.00177800003439188,169979142.0,2584.0599365234375,5976395000.0,1622.9500122070312,58513.5,130.9864959716797,12162403960.0,284.72999572753906,779300.0,40.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,-0.03581324079078918
2020-03-29,5922.04296875,28373690931,37.332542419433594,2683734233,0.0017229999648407102,156619235.0,2605.3549194335938,5863757500.0,1622.4750061035156,37451.25,125.58373260498047,9938133669.0,289.2249984741211,679950.0,42.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,-0.05265021330566455
2020-03-30,6429.841796875,37101651525,39.13829040527344,3318334905,0.0018309999722987413,163244392.0,2626.64990234375,5751120000.0,1622.0,16389.0,132.904541015625,11841123306.0,293.7200012207031,580600.0,37.0,5.0,2.0,6.0,2.0,0.0,0.0,1.0,11.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,0.08226844860278604
2020-03-31,6438.64453125,32786468812,39.299102783203125,3359087002,0.0018110000528395176,156195510.0,2584.590087890625,6576210000.0,1583.4000244140625,2874.0,133.59356689453125,11065246317.0,288.9599914550781,956400.0,42.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,11.0,258.15,105.7447,112.3,102.1125,0,0,0,0,0,0,0,0.0013681074096147938
2020-04-01,6606.7763671875,40346426266,39.38081359863281,3303999600,0.001867000013589859,163418627.0,2470.5,5964000000.0,1578.199951171875,2158.0,135.63455200195312,12456564435.0,271.2799987792969,997100.0,42.0,5.0,2.0,5.0,2.0,0.0,0.0,1.0,11.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.025777803165675905
2020-04-02,6793.62451171875,47660646124,39.874168395996094,3985953572,0.0018820000113919377,165879605.0,2526.89990234375,6464190000.0,1625.699951171875,1294.0,142.02914428710938,15322861686.0,286.989990234375,717900.0,28.0,0.0,2.0,4.0,2.0,0.0,1.0,1.0,11.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.027888755965960854
2020-04-03,6733.38720703125,38976504903,40.359134674072266,3482692346,0.0018530000234022737,161121845.0,2488.64990234375,6096970000.0,1633.699951171875,643.0,142.09130859375,13184603402.0,270.6099853515625,841400.0,40.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,10.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.008906283829347217
2020-04-04,6867.52734375,33185988584,40.67555618286133,3229457622,0.001879999996162951,160849686.0,2576.1649169921875,6250405000.0,1655.3499755859375,853.0,145.21939086914062,11946658257.0,286.54998779296875,729600.0,32.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.019725803844387713
2020-04-05,6791.12939453125,29510409856,40.67013931274414,3084146015,0.0018649999983608723,152557918.0,2619.9224243164062,6327122500.0,1666.1749877929688,958.0,143.54664611816406,11280993591.0,294.5199890136719,673700.0,35.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.011186860819705657
2020-04-06,7271.78125,46896904615,44.39112091064453,4287968687,0.001979999942705035,173173223.0,2663.679931640625,6403840000.0,1677.0,1063.0,169.13587951660156,21636382525.0,302.489990234375,617800.0,36.0,3.0,3.0,4.0,2.0,0.0,0.0,1.0,11.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.06838401551364903
2020-04-07,7176.41455078125,44243482668,44.667930603027344,4391267713,0.0019970000721514225,129399793.0,2659.409912109375,7050410000.0,1664.800048828125,1144.0,165.10194396972656,21659346091.0,286.0799865722656,752400.0,40.0,8.0,3.0,5.0,3.0,0.0,1.0,1.0,11.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.013201383140758693
2020-04-08,7334.0986328125,37563249549,46.31985855102539,3831132142,0.0020119999535381794,116283369.0,2749.97998046875,5875710000.0,1665.4000244140625,747.0,172.64173889160156,17063110836.0,297.17999267578125,624200.0,39.0,1.0,2.0,4.0,3.0,0.0,0.0,1.0,11.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.02173462611620991
2020-04-09,7302.08935546875,34815139178,46.384979248046875,3628019378,0.0020210000220686197,109954538.0,2789.820068359375,7899550000.0,1736.199951171875,825.0,170.80714416503906,14901696210.0,310.69000244140625,941600.0,43.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,11.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.004373997983961431
2020-04-10,6865.4931640625,43622840992,42.269813537597656,4008964133,0.0019680000841617584,122108790.0,2775.7249755859375,6609540000.0,1740.5,760.5,158.41244506835938,17980944616.0,310.10499572753906,758450.0,39.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,7.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.06165264619598432
2020-04-11,6859.0830078125,31222085946,42.31909942626953,3374908252,0.001990000018849969,161367396.0,2768.6774291992188,5964535000.0,1742.6500244140625,728.25,158.2160186767578,13555089447.0,309.81249237060547,666875.0,38.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.0009341136128107053
2020-04-12,6971.091796875,35759567632,42.450286865234375,3639638078,0.001990000018849969,169892709.0,2765.1536560058594,5642032500.0,1743.7250366210938,712.125,161.14242553710938,15123721386.0,309.6662406921387,621087.5,36.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.01619809433930719
2020-04-13,6845.03759765625,38619308647,41.204341888427734,3998289644,0.001959000015631318,167357650.0,2761.6298828125,5319530000.0,1744.800048828125,696.0,156.27955627441406,16465282133.0,309.5199890136719,575300.0,37.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,9.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.018247903368067142
2020-04-14,6842.427734375,34110434052,41.05384063720703,3713345006,0.001964000053703785,188937615.0,2846.06005859375,5615730000.0,1756.699951171875,675.0,157.5963897705078,14723156630.0,313.4100036621094,701000.0,39.0,7.0,2.0,5.0,2.0,0.0,1.0,1.0,10.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.00038135085635992994
2020-04-15,6642.10986328125,32288311031,39.58906936645508,3696959521,0.0019399999873712659,169903672.0,2783.360107421875,5208000000.0,1727.199951171875,642.0,153.28689575195312,14171753737.0,309.6199951171875,743700.0,36.0,3.0,2.0,5.0,2.0,0.0,1.0,1.0,9.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.029712937076682877
2020-04-16,7116.80419921875,46783242377,42.68901824951172,4985504369,0.0020280000753700733,179859738.0,2799.550048828125,5228810000.0,1720.4000244140625,162.0,172.15737915039062,22910469236.0,309.3999938964844,660700.0,39.0,4.0,2.0,4.0,2.0,0.0,1.0,1.0,10.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.06902911272643486
2020-04-17,7096.1845703125,32513423567,42.74503707885742,4096625538,0.0020129999611526728,161550208.0,2874.56005859375,5804810000.0,1689.199951171875,223.0,171.63858032226562,16714684266.0,317.17999267578125,768900.0,40.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,9.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.0029015210954828063
2020-04-18,7257.6650390625,32447188386,44.36289596557617,4508378329,0.002061000093817711,168186509.0,2848.8599853515625,5516720000.0,1695.3999633789062,164.5,186.91400146484375,20160323443.0,319.56500244140625,695100.0,40.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.022500902000606615
2020-04-19,7189.4248046875,31311210215,42.63475036621094,4563334114,0.0020580000709742308,172576560.0,2836.0099487304688,5372675000.0,1698.4999694824219,135.25,181.61495971679688,19146038381.0,320.75750732421875,658200.0,37.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.009446987957284492
2020-04-20,6881.95849609375,37747113936,40.82838439941406,4293209435,0.001981999957934022,169715146.0,2823.159912109375,5228630000.0,1701.5999755859375,106.0,172.2971649169922,21266681335.0,321.95001220703125,621300.0,37.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,9.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.043707892619057276
2020-04-21,6880.3232421875,32589741511,41.04014205932617,3954491838,0.0019710001070052385,163652750.0,2736.56005859375,5121010000.0,1678.199951171875,666.0,172.73770141601562,16458767984.0,311.32000732421875,467900.0,40.0,3.0,2.0,4.0,2.0,0.0,1.0,1.0,10.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.00023764284804528302
2020-04-22,7117.20751953125,33249153866,41.887413024902344,4029531589,0.002010999945923686,163753943.0,2799.31005859375,5084920000.0,1728.699951171875,453.0,182.59957885742188,17994666395.0,320.6199951171875,640100.0,47.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,8.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.033849812461733464
2020-04-23,7429.724609375,43500782316,42.93721389770508,4757478698,0.0020469999872148037,179000350.0,2797.800048828125,5773530000.0,1733.300048828125,482.0,185.02867126464844,21275740032.0,317.44000244140625,354200.0,33.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,8.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.042973347176261
2020-04-24,7550.90087890625,34636526286,44.81045150756836,4786600723,0.002102999947965145,209562151.0,2836.739990234375,5382810000.0,1723.5,221.0,189.2369384765625,16788555028.0,324.8900146484375,535900.0,44.0,4.0,2.0,2.0,3.0,0.0,0.0,1.0,8.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.016178084496425882
2020-04-25,7569.93603515625,32941541447,44.714908599853516,4769855704,0.002142000012099743,229810398.0,2857.6099853515625,5293370000.0,1717.7000122070312,195.0,195.5153045654297,18260969748.0,328.25,518350.0,39.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.002517739780348194
2020-04-26,7679.8671875,33070154491,44.6890869140625,4687873111,0.00240899994969368,287859775.0,2868.0449829101562,5248650000.0,1714.8000183105469,182.0,197.31753540039062,18335367012.0,329.92999267578125,509575.0,39.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.01441763608332991
2020-04-27,7795.60107421875,36162144725,44.71006393432617,4473729902,0.002355000004172325,276033020.0,2878.47998046875,5203930000.0,1711.9000244140625,169.0,197.22471618652344,18670194595.0,331.6099853515625,500800.0,36.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,8.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.014957356048027393
2020-04-28,7807.05859375,33187959921,46.02870178222656,4413476561,0.002339000115171075,254905520.0,2863.389892578125,5691160000.0,1710.5,1255.0,198.41539001464844,18217507467.0,319.1600036621094,916900.0,41.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,8.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.0014686626299020844
2020-04-29,8801.0380859375,60201052203,49.18130111694336,5673988960,0.002517000073567033,295698249.0,2939.510009765625,6645640000.0,1703.4000244140625,373.0,216.96823120117188,26397548759.0,334.70001220703125,575700.0,37.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,9.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,0.11984140644428898
2020-04-30,8658.5537109375,66964629541,46.714019775390625,5724477325,0.0024429999757558107,298563815.0,2912.429931640625,6544980000.0,1684.199951171875,327.0,207.60205078125,28089191904.0,327.0,771600.0,39.0,3.0,3.0,2.0,4.0,0.0,1.0,2.0,8.0,256.126,105.8501,111.3,102.0107,0,0,0,0,0,0,0,-0.01632197818592296
2020-05-01,8864.7666015625,44068389997,47.79170227050781,4581731065,0.0024939998984336853,282886977.0,2830.7099609375,4759810000.0,1694.5,337.0,214.21910095214844,20816320834.0,319.94000244140625,337400.0,35.0,4.0,3.0,2.0,3.0,0.0,0.0,1.0,8.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,0.023536910446569692
2020-05-02,8988.5966796875,40134388683,49.458045959472656,4453777871,0.002549000084400177,269155283.0,2836.7249755859375,4747870000.0,1700.7000122070312,328.5,215.32537841796875,18260876092.0,320.6999969482422,336250.0,35.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,0.01387212727903453
2020-05-03,8897.46875,47101785174,48.26715850830078,4667453994,0.0025100000202655792,265156925.0,2839.7324829101562,4741900000.0,1703.8000183105469,324.25,210.9331512451172,20469034664.0,321.07999420166016,335675.0,38.0,3.0,2.0,1.0,3.0,0.0,0.0,2.0,3.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,-0.010189912204170426
2020-05-04,8912.654296875,45718796276,47.47349166870117,4488284400,0.002481000032275915,261454253.0,2842.739990234375,4735930000.0,1706.9000244140625,320.0,208.17401123046875,22602446422.0,321.4599914550781,335100.0,42.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,8.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,0.0017052718293886215
2020-05-05,9003.0703125,43148462663,46.78725814819336,4187625277,0.0024840000551193953,245861118.0,2868.43994140625,5140290000.0,1704.4000244140625,82.0,206.77439880371094,19004689099.0,337.3399963378906,563100.0,49.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,8.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,0.010093566989645808
2020-05-06,9268.76171875,49371886931,45.942867279052734,4575858023,0.0025289999321103096,251393346.0,2848.419921875,4892570000.0,1684.199951171875,469.0,204.0557861328125,20343543799.0,330.25,338900.0,40.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,7.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,0.029084126239824926
2020-05-07,9951.5185546875,61112700562,47.330116271972656,5080727910,0.00266400002874434,284491226.0,2881.18994140625,5178790000.0,1721.800048828125,853.0,212.28941345214844,23594744655.0,334.1000061035156,545400.0,47.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,7.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,0.07107536685466265
2020-05-08,9842.666015625,51780748042,47.88221740722656,4780707207,0.002624999964609742,291757355.0,2929.800048828125,4876030000.0,1709.9000244140625,330.0,212.9915771484375,20445139356.0,333.5799865722656,414200.0,38.0,4.0,3.0,2.0,3.0,0.0,0.0,1.0,8.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,-0.01099854717229043
2020-05-09,9593.896484375,46566121841,47.27418518066406,4740601428,0.0026130001060664654,294993696.0,2929.9949951171875,4847880000.0,1702.6000366210938,539.5,211.60012817382812,18950547549.0,340.4149932861328,502100.0,39.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,-0.02559949751419488
2020-05-10,8756.4306640625,63325279337,42.36762619018555,5783062532,0.0024590000975877047,290801097.0,2930.0924682617188,4833805000.0,1698.9500427246094,644.25,188.5995635986328,25211575193.0,343.8324966430664,546050.0,36.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,-0.09133874992634539
2020-05-11,8601.7958984375,57119858802,41.6999626159668,5121746343,0.0024129999801516533,277646033.0,2930.18994140625,4819730000.0,1695.300048828125,749.0,185.912841796875,20054601647.0,347.25,590000.0,37.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,7.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,-0.017817356616017577
2020-05-12,8804.4775390625,42142717533,42.111881256103516,4734936547,0.0024629998952150345,262934538.0,2870.1201171875,5119630000.0,1704.4000244140625,324.0,189.3125,15899726284.0,347.1199951171875,579900.0,38.0,4.0,2.0,2.0,3.0,0.0,0.0,1.0,8.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,0.02328939648252515
2020-05-13,9269.9873046875,45558144023,43.134559631347656,4565388581,0.0025210001040250063,265878080.0,2820.0,6151650000.0,1713.9000244140625,431.0,199.1932830810547,17054662289.0,335.6199951171875,585500.0,39.0,5.0,2.0,3.0,3.0,0.0,1.0,1.0,8.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,0.0515216067309936
2020-05-14,9733.7216796875,56426907637,43.945335388183594,5023559798,0.0025740000419318676,283778649.0,2852.5,5651130000.0,1738.0999755859375,672.0,202.9490966796875,20150524861.0,342.04998779296875,379700.0,37.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,8.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,0.048814308336528
2020-05-15,9328.197265625,48158802327,42.833980560302734,4340414828,0.0025059999898076057,261080156.0,2863.699951171875,5507700000.0,1753.4000244140625,719.0,195.62266540527344,16602342092.0,341.2200012207031,467100.0,50.0,3.0,2.0,2.0,3.0,0.0,1.0,1.0,7.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,-0.0425545413366315
2020-05-16,9377.013671875,36164766408,43.21289825439453,3879155974,0.0025130000431090593,254666485.0,2908.804931640625,5940685000.0,1742.6000366210938,474.0,200.6771240234375,15379081645.0,343.98500061035156,455600.0,43.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,0.005219563387115045
2020-05-17,9670.7392578125,40084250663,43.64083480834961,3901110454,0.00253800000064075,258469067.0,2931.357421875,6157177500.0,1737.2000427246094,351.5,207.15869140625,15470397303.0,345.3675003051758,449850.0,43.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,0.030843414668986213
2020-05-18,9726.5751953125,41827139896,45.201072692871094,4473025831,0.0025430000387132168,265626959.0,2953.909912109375,6373670000.0,1731.800048828125,229.0,214.52505493164062,17411566928.0,346.75,444100.0,61.0,2.0,3.0,3.0,3.0,0.0,0.0,1.0,8.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,0.005757095071523111
2020-05-19,9729.0380859375,39254288955,45.38361358642578,3612370257,0.00253800000064075,182890489.0,2922.93994140625,4984330000.0,1744.199951171875,167.0,213.45111083984375,14346192779.0,337.5299987792969,518300.0,40.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,255.848,105.8501,110.4,101.9089,0,0,0,0,0,0,0,0.00025318046802702554
